rid,PrimaryKey,DBKey,ProjectKey,DateVisited,EcologicalSiteId,PercentCoveredByEcoSite,Latitude_NAD83,Longitude_NAD83,LocationStatus,LocationType,Latitude_NAD83_Actual,Longitude_NAD83_Actual,BareSoilCover,TotalFoliarCover,AH_AnnGrassCover,AH_ForbCover,AH_GrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,AH_PerenGrassCover,AH_ShrubCover,FH_CyanobacteriaCover,FH_DepSoilCover,FH_DuffCover,FH_EmbLitterCover,FH_HerbLitterCover,FH_LichenCover,FH_MossCover,FH_RockCover,FH_TotalLitterCover,FH_VagrLichenCover,FH_WaterCover,FH_WoodyLitterCover,GapCover_101_200,GapCover_200_plus,GapCover_25_50,GapCover_25_plus,GapCover_51_100,Hgt_Forb_Avg,Hgt_Grass_Avg,Hgt_Herbaceous_Avg,Hgt_PerenForb_Avg,Hgt_PerenForbGrass_Avg,Hgt_PerenGrass_Avg,Hgt_Woody_Avg,RH_AnnualProd,RH_BareGround,RH_BioticIntegrity,RH_CommentsBI,RH_CommentsHF,RH_CommentsSS,RH_Compaction,RH_DeadDyingPlantParts,RH_FuncSructGroup,RH_Gullies,RH_HydrologicFunction,RH_InvasivePlants,RH_LitterAmount,RH_LitterMovement,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_ReprodCapabilityPeren,RH_Rills,RH_SoilSiteStability,RH_SoilSurfLossDeg,RH_SoilSurfResisErosion,RH_WaterFlowPatterns,RH_WindScouredAreas,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,DateLoadedInDb,mlra_name,mlrarsym,na_l1name,na_l2name,us_l3name,us_l4name,State,modis_landcover,horizontal_flux_total_MD,vertical_flux_MD,PM2_5_MD,PM10_MD
45078,ID_FourRiversModHAF_2021_NorthColdSprings_01128_1_4-Selected2_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-19T00:00:00.000Z,R010AY004ID,NA,43.12646077,-115.3755111,NA,NA,NA,NA,4.66666667,18,2,4.66666667,14,0,12,12,0,0,0,0,0,26.66666667,0,0,50.66666667,26.66666667,0,0,0,NA,NA,NA,NA,NA,19.95833333,13.89655172,22.73333333,NA,16.84210526,16.84210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,NA,NA,NA,NA
45081,ID_PocatelloFOLUP2017_XSHG-178_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-21T00:00:00.000Z,R028AY024ID,NA,42.10069305,-112.9236522,NA,NA,NA,NA,14.66666667,40,0,0,28.66666667,0,28.66666667,28.66666667,20.66666667,0,0,0,0,36.66666667,0,0.66666667,4.66666667,40,0,0,3.33333333,30.41333333,16.04,9.44,72.89333333,17,NA,22.5,22.73333333,NA,22.5,22.5,70.53333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61111111,6,2.92857143,2022-11-28T00:00:00.000Z,Great Salt Lake Area,28A,NORTH AMERICAN DESERTS,COLD DESERTS,Central Basin and Range,Shadscale-Dominated Saline Basins,ID,Grasslands,NA,NA,NA,NA
45083,ID_OwyheeFOMHAFFlintCreek2020_FlintCr-058_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-23T00:00:00.000Z,NA,NA,42.93663329,-116.9413672,NA,NA,NA,NA,4,46,0,1.33333333,12,1.33333333,13.33333333,12,23.33333333,0,0,0,0,46,0,0.66666667,0,49.33333333,0,0,3.33333333,NA,NA,NA,NA,NA,20,12.8125,15.82758621,20,13.94736842,12.8125,112.4285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,NA,NA,NA,NA
45084,ID_BruneauFOLUP2016_BigWD-159_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-18T00:00:00.000Z,R025XY019ID,NA,42.10855299,-115.706325,NA,NA,NA,NA,11.33333333,36.66666667,2.66666667,11.33333333,27.33333333,3.33333333,27.33333333,24.66666667,0,0,0,0,0,24.66666667,0,0,27.33333333,24.66666667,0,0,0,20,59.13333333,1.73333333,92.58666667,11.72,29.88888889,24.07407407,33.03703704,27.75,25.72,25.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77777778,2,1.69230769,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
45087,ID_OwyheeFOLUP2016_LowWD-306_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-23T00:00:00.000Z,R025XY048ID,NA,43.34492367,-116.8953861,NA,NA,NA,NA,17.33333333,63.33333333,14,6.66666667,58.66666667,0.66666667,46,46,0,0,0,0,0,18.66666667,0,0,0,19.33333333,0,0,0.66666667,3.96,0,19.38666667,37.72,14.37333333,33.18181818,32.80434783,44.2,NA,35.53846154,35.53846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333,3.75,3,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,NA,NA,NA,NA
45088,ID_FourRiversFOLUP2019_PLN-163_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-18T00:00:00.000Z,NA,NA,43.23041722,-115.6408019,NA,NA,NA,NA,8,60,45.33333333,17.33333333,50.66666667,2.66666667,10.66666667,8,0,0,0,0,0,22.66666667,0.66666667,0,8.66666667,22.66666667,0,0,0,9.06666667,0,15.58666667,37.50666667,12.85333333,33.16666667,17.36111111,31.1,15,19.88461538,20.77272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27777778,6,3.11764706,2022-11-28T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,NA,NA,NA,NA
45089,ID_FourRiversModHAF_2021_Hammett_4_01036_SouthPasture_2-Selected1_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-19T00:00:00.000Z,R011XY001ID,NA,42.99581458,-115.3537899,NA,NA,NA,NA,12.66666667,53.33333333,20,0,42,0,24,24,30,0.66666667,0,0,0.66666667,24.66666667,0,0.66666667,5.33333333,27.33333333,0,0,2,NA,NA,NA,NA,NA,8.25,15.54901961,19.23333333,22,19.57692308,19.48,52.19047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,NA,NA,NA,NA
45090,ID_FourRiversModHAF_2021_BerryRanch-01_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-19T00:00:00.000Z,NA,NA,43.07553431,-115.2507641,NA,NA,NA,NA,14.66666667,66.66666667,38.66666667,14.66666667,59.33333333,0.66666667,24,23.33333333,0.66666667,0,0,0,0,13.33333333,0,0.66666667,4.66666667,13.33333333,0,0,0,NA,NA,NA,NA,NA,20.29166667,12.05555556,20.13333333,8.5,10.55,10.77777778,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,NA,NA,NA,NA
45091,ID_FourRiversModHAF_2021_South-08_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-20T00:00:00.000Z,R011XY001ID,NA,43.08755566,-115.2480362,NA,NA,NA,NA,26.66666667,47.33333333,7.33333333,5.33333333,21.33333333,4,18,14,30,0.66666667,0,0,0,18,0,0.66666667,2.66666667,22,0,0,4,NA,NA,NA,NA,NA,10.30769231,18,20.53571429,7.66666667,15.16216216,17.57142857,41.63157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,NA,NA,NA,NA
45092,ID_FourRiversFOLUP2019_FH-057_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-21T00:00:00.000Z,R010AY004ID,NA,43.17799729,-115.3077969,NA,NA,NA,NA,14.66666667,38,4,6,20.66666667,4.66666667,20,16.66666667,16.66666667,0,0,0,0,8,0,0,38,9.33333333,0,0,1.33333333,18.32,15.48,7.56,60.52,19.16,21.88888889,22.88571429,27.42307692,20.8,24.85294118,25.55172414,64.36363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55555556,3.2,1.75,2022-11-28T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,NA,NA,NA,NA
45093,ID_FourRiversFOLUP2019_FH-050_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-22T00:00:00.000Z,NA,NA,43.26957683,-115.2625082,NA,NA,NA,NA,20.66666667,36.66666667,0,11.33333333,17.33333333,10,26,17.33333333,14,0,0,0,0,4.66666667,0,0,37.33333333,5.33333333,0,0,0.66666667,14.52,4.38666667,15.4,53.22666667,18.92,10.48,12.31034483,15.03703704,10.83333333,11.89130435,12.57142857,18.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.7,2.125,2022-11-28T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Camas Prairie,ID,Grasslands,NA,NA,NA,NA
45094,ID_FourRiversFOLUP2019_FH-041_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-18T00:00:00.000Z,R010AY004ID,NA,43.18421156,-115.4892809,NA,NA,NA,NA,13.33333333,54.66666667,12,15.33333333,46.66666667,8,42.66666667,36,0,0.66666667,0,0,0,6,0,0,25.33333333,6,0,0,0,5.94666667,0,20.08,44.65333333,18.62666667,28.22222222,26.925,38.20689655,21.42857143,28.15384615,29.625,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72222222,5.11111111,4.33333333,2022-11-28T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,NA,NA,NA,NA
45095,ID_FourRiversModHAF_2021_EmigrantCrossing_01028_1_2-Selected1_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-19T00:00:00.000Z,R011XY001ID,NA,43.0496069,-115.3199736,NA,NA,NA,NA,14,54.66666667,5.33333333,2,36.66666667,2,34.66666667,32.66666667,39.33333333,0,0,0,0,26.66666667,0,0.66666667,0,30.66666667,0,0,4,NA,NA,NA,NA,NA,5.5,15.82926829,18.06666667,5.4,14.28125,15.92592593,75.04545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,NA,NA,NA,NA
45096,ID_FourRiversModHAF_2021_North-17_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-20T00:00:00.000Z,R010XA007ID,NA,43.08049101,-115.2077689,NA,NA,NA,NA,14.66666667,46,14.66666667,24,25.33333333,7.33333333,19.33333333,12,0,0,0,0,0,33.33333333,0.66666667,0.66666667,4.66666667,33.33333333,0,0,0,NA,NA,NA,NA,NA,29.20588235,25.5,34.46666667,28.5,29.80952381,30.61538462,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,NA,NA,NA,NA
45097,ID_FourRiversModHAF_2021_North-20_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-20T00:00:00.000Z,R010XA007ID,NA,43.08072554,-115.1948846,NA,NA,NA,NA,4.66666667,70.66666667,32.66666667,44.66666667,34.66666667,8,10.66666667,2.66666667,0.66666667,0,0,0,0,17.33333333,0,0,7.33333333,17.33333333,0,0,0,NA,NA,NA,NA,NA,41.54761905,22.16666667,45.2,40.2,36.15384615,22.66666667,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,NA,NA,NA,NA
45098,ID_BruneauFOLUP2016_LowCM-061_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-18T00:00:00.000Z,R025XY010ID,NA,42.56935571,-116.372681,NA,NA,NA,NA,3.33333333,50,0,0,14,0,14,14,40,0,0,0,0,28,0,0,16.66666667,30,0,0,2,16.6,11.78666667,7.46666667,49.92,14.06666667,28.33333333,38.84848485,43.8,28.33333333,39.78787879,40.93333333,69.03846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88888889,2.92307692,2.8,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
45099,ID_BruneauFOLUP2016_LowCM-069_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-19T00:00:00.000Z,R025XY010ID,NA,42.35010141,-116.2362208,NA,NA,NA,NA,18.66666667,24,0,2.66666667,12.66666667,2.66666667,15.33333333,12.66666667,10.66666667,0,0,0,0,31.33333333,0,0,26,31.33333333,0,0,0,24.06666667,32.73333333,6.97333333,82.70666667,18.93333333,6.4,12.31428571,13.9,6.31578947,10.2037037,12.31428571,25.19047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444,5.16666667,2.58333333,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
45100,ID_BruneauFOLUP2016_LowCM-062_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-20T00:00:00.000Z,R025XY014ID,NA,42.41076632,-116.3499106,NA,NA,NA,NA,35.33333333,15.33333333,0,2,10,2,12,10,4,0,0,0,0,12.66666667,0,0,36,13.33333333,0,0,0.66666667,28.08,23.68,7.02666667,83.25333333,24.46666667,5.84615385,11.36111111,12.10344828,5.75,9.95833333,11.36111111,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666667,2.5,2.6875,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
45101,ID_BruneauFOLUP2016_LowCM-063_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-21T00:00:00.000Z,R025XY048ID,NA,42.33346884,-116.4698438,NA,NA,NA,NA,26.66666667,11.33333333,0,3.33333333,6,3.33333333,8,6,4.66666667,0,0,0,0,18,0,0.66666667,41.33333333,20,0,0,2,29.90666667,41.62666667,5.85333333,90.01333333,12.62666667,6.5,15.68421053,17.76666667,7.33333333,13.86,16.65714286,29.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33333333,NA,1.33333333,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
45102,ID_BruneauFOLUP2016_LowCM-029_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-22T00:00:00.000Z,R025XY014ID,NA,42.48946212,-116.4190907,NA,NA,NA,NA,24,16.66666667,0,6,10,6,16,10,0.66666667,0,0,0,0,12,0,0,47.33333333,12,0,0,0,24.33333333,40.01333333,8.01333333,89.54666667,17.18666667,7.66666667,10.18181818,11.93103448,7.66666667,9.21428571,10.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.33333333,2.08333333,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
45103,ID_OwyheeFOMHAFFlintCreek2020_FlintCr-057_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-31T00:00:00.000Z,R025XY011ID,NA,42.81614456,-116.711681,NA,NA,NA,NA,15.33333333,47.33333333,0,0.66666667,17.33333333,0.66666667,17.33333333,17.33333333,2.66666667,0,0,0,0,26.66666667,0,0.66666667,8,28.66666667,0,0,2,NA,NA,NA,NA,NA,13.6,12.23684211,14.69230769,13.6,12.39534884,12.23684211,326.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,NA,NA,NA,NA
45104,ID_BOSH_2021_BOSH-T-11_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-31T00:00:00.000Z,R025XY011ID,NA,43.00347957,-116.9459629,NA,NA,NA,NA,12,54,0,5.33333333,24,5.33333333,28,24,9.33333333,1.33333333,0,0,0,22.66666667,0,0,6.66666667,26,0,0,3.33333333,NA,NA,NA,NA,NA,9.5,17.60869565,21.55172414,9.5,16.40740741,17.60869565,248.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,NA,NA,NA,NA
45105,ID_OwyheeFOLUP2016_LowCM-251_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-09-02T00:00:00.000Z,R025XY010ID,NA,42.84689547,-116.6467786,NA,NA,NA,NA,7.33333333,61.33333333,0,4.66666667,42,4.66666667,44.66666667,42,38.66666667,0.66666667,0,0,0,22,0,0,6,24.66666667,0,0,2.66666667,22.16,28.64,4.24,67.65333333,12.61333333,2.8,15.19607843,19.1,2.8,14.08928571,15.19607843,51.81481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22222222,3.18181818,3.28571429,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,NA,NA,NA,NA
45106,ID_OwyheeFOMHAFFlintCreek2020_FlintCr-062_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-08-30T00:00:00.000Z,R025XY010ID,NA,42.84053724,-116.6495243,NA,NA,NA,NA,18,38.66666667,0,1.33333333,32,1.33333333,33.33333333,32,12.66666667,0,0,0,0,38,0,0,1.33333333,42,0,0,4,NA,NA,NA,NA,NA,5,11.16363636,15.13333333,5,10.94736842,11.16363636,36.38461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,NA,NA,NA,NA
45107,ID_OwyheeFOLUP2016_LowCM-255_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-09-01T00:00:00.000Z,R025XY010ID,NA,43.08067125,-116.6289227,NA,NA,NA,NA,2.66666667,56,7.33333333,16.66666667,45.33333333,9.33333333,44,40,5.33333333,0,0,0,0,33.33333333,0,0,8,33.33333333,0,0,0,14.21333333,62.74666667,1.92,89.72,10.84,27.23529412,20.16216216,26.73333333,29.3,22.68181818,20.73529412,27.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27777778,2.42857143,2.18181818,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,NA,NA,NA,NA
45108,ID_OwyheeFOLUP2016_LowWD-301_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-09-03T00:00:00.000Z,R025XY044ID,NA,42.657939,-116.7716088,NA,NA,NA,NA,2.66666667,22.66666667,0,1.33333333,7.33333333,1.33333333,8.66666667,7.33333333,3.33333333,0,0,0,0,12,0,0,58.66666667,16,0,0,4,2.64,76.89333333,1.10666667,83.68,3.04,5.66666667,15,16.84615385,12,14.85,15,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666667,NA,2.66666667,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Semiarid Uplands,ID,Grasslands,NA,NA,NA,NA
45109,ID_OwyheeFOLUP2016_BigCM-083_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-09-04T00:00:00.000Z,R025XY011ID,NA,42.67537385,-116.7804902,NA,NA,NA,NA,12,52.66666667,0.66666667,4.66666667,22.66666667,4.66666667,26.66666667,22,8,0,0,0,0,22.66666667,0,0,9.33333333,26,0,0,3.33333333,10.58666667,61.4,0,72.93333333,0.94666667,13.07142857,22.34285714,27.40740741,13.07142857,19.35416667,21.94117647,280.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666667,2.66666667,2.66666667,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Semiarid Uplands,ID,Grasslands,NA,NA,NA,NA
45111,ID_FourRiversFOLUP2019_FH-047_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-09-02T00:00:00.000Z,R010XY011ID,NA,44.05994291,-116.4941102,NA,NA,NA,NA,4,30,6.66666667,10.66666667,23.33333333,4,20.66666667,16.66666667,0,0,0,0,0,21.33333333,18,2.66666667,24,21.33333333,0,0,0,18.82666667,27.86666667,12.44,76.10666667,16.97333333,29.23809524,10.06060606,24.10344828,29,15.51851852,11.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72222222,5.14285714,2.81818182,2022-11-28T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,NA,NA,NA,NA
45114,ID_FourRiversFOLUP2019_FH-061_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-09-05T00:00:00.000Z,X000XUnknown,NA,43.19329827,-115.5375626,NA,NA,NA,NA,2.66666667,72,46.66666667,2.66666667,68.66666667,1.33333333,40,38.66666667,0,0,0,0,0,20,0,0,5.33333333,20,0,0,0,0,0,10.66666667,15.61333333,4.94666667,39.6,12.23076923,19.21428571,44.66666667,16.76923077,13.13043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66666667,5.33333333,4,2022-11-28T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,NA,NA,NA,NA
45115,ID_BruneauFOLUP2016_BasinCM-267_V12021-09-01,ID2021RawDownloadCleaned.gdb,BLM_AIM,2021-09-01T00:00:00.000Z,R025XY014ID,NA,42.23106856,-116.1887082,NA,NA,NA,NA,8.66666667,32,0,6.66666667,20,6.66666667,26.66666667,20,9.33333333,0,0,0,0,32.66666667,0,2.66666667,20.66666667,36,0,0,3.33333333,14.78666667,8.48,14.58666667,60.72,22.86666667,4.83333333,12.4375,12.79310345,4.83333333,9.7,12.4375,40.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88888889,5.14285714,3.09090909,2022-11-28T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,High Desert Wetlands,ID,Grasslands,NA,NA,NA,NA
