"rid","PrimaryKey","DBKey","ProjectKey","DateVisited","EcologicalSiteId","PercentCoveredByEcoSite","Latitude_NAD83","Longitude_NAD83","LocationStatus","LocationType","Latitude_NAD83_Actual","Longitude_NAD83_Actual","BareSoilCover","TotalFoliarCover","AH_AnnGrassCover","AH_ForbCover","AH_GrassCover","AH_PerenForbCover","AH_PerenForbGrassCover","AH_PerenGrassCover","AH_ShrubCover","FH_CyanobacteriaCover","FH_DepSoilCover","FH_DuffCover","FH_EmbLitterCover","FH_HerbLitterCover","FH_LichenCover","FH_MossCover","FH_RockCover","FH_TotalLitterCover","FH_VagrLichenCover","FH_WaterCover","FH_WoodyLitterCover","GapCover_101_200","GapCover_200_plus","GapCover_25_50","GapCover_25_plus","GapCover_51_100","Hgt_Forb_Avg","Hgt_Grass_Avg","Hgt_Herbaceous_Avg","Hgt_PerenForb_Avg","Hgt_PerenForbGrass_Avg","Hgt_PerenGrass_Avg","Hgt_Woody_Avg","RH_AnnualProd","RH_BareGround","RH_BioticIntegrity","RH_CommentsBI","RH_CommentsHF","RH_CommentsSS","RH_Compaction","RH_DeadDyingPlantParts","RH_FuncSructGroup","RH_Gullies","RH_HydrologicFunction","RH_InvasivePlants","RH_LitterAmount","RH_LitterMovement","RH_PedestalsTerracettes","RH_PlantCommunityComp","RH_ReprodCapabilityPeren","RH_Rills","RH_SoilSiteStability","RH_SoilSurfLossDeg","RH_SoilSurfResisErosion","RH_WaterFlowPatterns","RH_WindScouredAreas","SoilStability_All","SoilStability_Protected","SoilStability_Unprotected","DateLoadedInDb","mlra_name","mlrarsym","na_l1name","na_l2name","us_l3name","us_l4name","State","modis_landcover","horizontal_flux_total_MD","vertical_flux_MD","PM2_5_MD","PM10_MD","corrected_ecosite_id","corrected_mlra"
113421,"20183525201712B2","2018","BLM_AIM",2018-05-01,"042XC003NM",NA,32.3090933,-103.69335,NA,NA,NA,NA,41.58415842,30.69306931,0.99009901,0,6.93069307,0,5.94059406,5.94059406,20.79207921,NA,NA,0,NA,27.72277228,0,0,0,27.72277228,NA,0,0,16.7,18.06666667,2.6,49.36666667,12,5.92666667,13.42571429,11.176,5.92666667,12.25176471,15.70181818,32.08421053,"MO","SM","SM",NA,NA,NA,"NS","ME","MO","NS","SM","SM","MO","SM","ME","SM","SM","SM","SM","SM","SM","SM","SM",1.33333333,1.5,1.2,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Savannas",11.4310001057225,0.00016040351325939,4.79620076516262e-05,0.00011237868818043,"042XC003NM",NA
113422,"20183525201709B1","2018","BLM_AIM",2018-04-30,"042XC004NM",NA,32.6033833,-103.6605317,NA,NA,NA,NA,60.3960396,8.91089109,0,0,1.98019802,0,1.98019802,1.98019802,2.97029703,NA,NA,0,NA,29.7029703,0,0,0,30.69306931,NA,0,0.99009901,23.76666667,52.93333333,1.16666667,81.26666667,3.4,12.7,29.21,17.41714286,NA,12.7,12.7,30.734,"EX","ME","EX",NA,NA,NA,"NS","EX","ME","NS","ME","MO","EX","ME","ME","SM","MO","NS","ME","MO","ME","NS","ME",1.66666667,2,1.625,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",75.0962679604934,0.00294968997876535,0.00088197976885264,0.00206653051670611,"042XC004NM",NA
113423,"20183525201709B2","2018","BLM_AIM",2018-04-30,"042XC007NM",NA,32.6046483,-103.6654183,NA,NA,NA,NA,64.35643564,10.89108911,0,0,4.95049505,0,4.95049505,4.95049505,3.96039604,NA,NA,0,NA,23.76237624,0.99009901,0,0,23.76237624,NA,0,0,6.5,73.36666667,0.86666667,88,7.26666667,10.16,24.4475,21.59,10.16,21.59,24.4475,19.89666667,"EX","EX","EX",NA,NA,NA,"NS","EX","EX","NS","MO","MO","EX","ME","EX","MO","MO","MO","ME","ME","MO","MO","ME",3.33333333,5,3.125,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",115.85452256471,0.00287938868191506,3.70792568830641e-05,0.00097364007567281,"042XC007NM",NA
113424,"20183515200112B1","2018","BLM_AIM",2018-05-02,"042XC002NM",NA,32.33512,-104.0184817,NA,NA,NA,NA,49.5049505,25.74257426,0,0,0,0,0,0,24.75247525,NA,NA,0,NA,5.94059406,0,0,12.87128713,11.88118812,NA,0,5.94059406,6.5,59.2,0.53333333,72.66666667,6.43333333,20.32,NA,20.32,20.32,20.32,NA,67.98235294,"EX","EX","EX",NA,NA,NA,"NS","EX","EX","MO","EX","MO","EX","ME","EX","MO","ME","ME","EX","ME","MO","EX","MO",2.11111111,NA,2.11111111,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",15.4762021543088,0.00012731375674485,1.64279949044146e-06,4.30531405375655e-05,"042XC002NM",NA
113425,"20183515200112B2","2018","BLM_AIM",2018-05-02,"042XC002NM",NA,32.3376117,-104.0227,NA,NA,NA,NA,63.36633663,10.89108911,0,0,0,0,0,0,6.93069307,NA,NA,0,NA,12.87128713,0,0.99009901,10.89108911,13.86138614,NA,0,0.99009901,10.5,68.56666667,0,82.9,3.83333333,NA,NA,NA,NA,NA,NA,50.292,"EX","EX","EX",NA,NA,NA,"NS","EX","EX","SM","EX","SM","EX","ME","EX","MO","MO","SM","SM","MO","SM","MO","ME",2.22222222,NA,2.22222222,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",56.6917865897132,0.00114558875465474,1.47596244691234e-05,0.00038737666773845,"042XC002NM",NA
113426,"20183515200115B1","2018","BLM_AIM",2018-05-01,"042XC004NM",NA,32.1455117,-103.7875683,NA,NA,NA,NA,39.6039604,23.76237624,0.99009901,1.98019802,7.92079208,1.98019802,7.92079208,6.93069307,4.95049505,NA,NA,0,NA,35.64356436,0,0,0,36.63366337,NA,0,0.99009901,24.33333333,31.9,0.96666667,68.13333333,10.93333333,27.94,28.41625,28.38823529,27.94,29.845,29.972,45.25818182,"MO","MO","MO",NA,NA,NA,"NS","MO","MO","NS","MO","MO","MO","MO","ME","SM","NS","SM","MO","MO","MO","SM","MO",1.88888889,NA,1.88888889,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Woody Savannas",21.7961526259005,0.00029138766063091,8.44238268795164e-05,0.00020419462808034,"042XC004NM",NA
113427,"20183515200115B2","2018","BLM_AIM",2018-05-01,"042XC004NM",NA,32.1486367,-103.7830033,NA,NA,NA,NA,36.63366337,24.75247525,0,0,12.87128713,0,12.87128713,12.87128713,10.89108911,NA,NA,0,NA,32.67326733,1.98019802,0,0,36.63366337,NA,0,3.96039604,6.2,45.3,1.56666667,61.4,8.33333333,NA,33.82210526,33.82210526,NA,34.71333333,34.71333333,90.805,"MO","MO","MO",NA,NA,NA,"NS","ME","MO","NS","SM","MO","MO","MO","ME","NS","MO","SM","SM","SM","SM","SM","MO",3.44444444,4.5,2.6,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Grasslands",18.7006897538763,0.0001980017801857,5.73694825421389e-05,0.00013875616207798,"042XC004NM",NA
113437,"20193529200310B3","2019","BLM_AIM",2019-05-22,"042XB018NM",NA,31.7940833,-108.066865,NA,NA,NA,NA,11.88118812,76.23762376,0,10.89108911,71.28712871,8.91089109,75.24752475,71.28712871,0,NA,NA,0,NA,11.88118812,0,0,0,11.88118812,NA,0,0,0,0,0,0,0,21.16666667,48.03913043,44.93846154,21.16666667,44.93846154,48.03913043,27.94,"NS","MO","NS",NA,NA,NA,"NS","SM","SM","NS","SM","NS","NS","SM","SM","SM","NS","MO","SM","SM","SM","MO","MO",3.77777778,4.28571429,2,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB018NM",NA
113442,"2019355200405B1","2019","BLM_AIM",2019-08-27,"042XC004NM",NA,32.9748817,-104.0051533,NA,NA,NA,NA,30.69306931,39.6039604,0,10.89108911,2.97029703,5.94059406,7.92079208,2.97029703,15.84158416,NA,NA,0,NA,27.72277228,0,0,0,29.7029703,NA,0,1.98019802,28.43333333,13.36666667,2.9,51.53333333,6.83333333,13.97,40.64,19.304,20.32,27.09333333,40.64,37.43157895,"ME","ME","ME",NA,NA,NA,"SM","ME","ME","SM","ME","EX","MO","SM","ME","SM","SM","ME","ME","ME","ME","ME","ME",1,1,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"GREAT PLAINS","SOUTH CENTRAL SEMI-ARID PRAIRIES","High Plains","Shinnery Sands","NM","Woody Savannas",NA,NA,NA,NA,"042XC004NM",NA
113444,"20193535201118B3","2019","BLM_AIM",2019-08-06,"042XB014NM",NA,32.4856783,-105.392285,NA,NA,NA,NA,30.69306931,53.46534653,0,0.99009901,50.4950495,0.99009901,51.48514851,50.4950495,0.99009901,NA,NA,0,NA,14.85148515,0,0,0.99009901,14.85148515,NA,0,0,6.63333333,9.46666667,4.2,27.6,7.3,NA,8.39304348,8.39304348,NA,8.39304348,8.39304348,40.64,"ME","MO","ME",NA,NA,NA,"SM","ME","ME","SM","ME","EX","SM","NS","ME","SM","SM","ME","ME","SM","MO","ME","NS",3.11111111,4,3,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"TEMPERATE SIERRAS","UPPER GILA MOUNTAINS (?)","Arizona/New Mexico Mountains","Chihuahuan Desert Slopes","NM","Open Shrublands",NA,NA,NA,NA,"042XB014NM",NA
113446,"20193513201507B1","2019","BLM_AIM",2019-05-30,"042XB019NM",NA,32.4687333,-107.1357967,NA,NA,NA,NA,52.47524752,19.8019802,0,0,2.97029703,0,2.97029703,2.97029703,17.82178218,NA,NA,0,NA,4.95049505,0,0,22.77227723,4.95049505,NA,0,0,0,0,0,0,0,NA,17.78,17.78,NA,17.78,17.78,62.71846154,"MO","MO","ME",NA,NA,NA,"NS","ME","ME","NS","SM","ME","ME","MO","ME","SM","MO","SM","SM","SM","MO","SM","SM",4.11111111,5.4,2.5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB019NM",NA
113447,"20193513201507B2","2019","BLM_AIM",2019-05-30,"042XB019NM",NA,32.4704083,-107.1417967,NA,NA,NA,NA,25.74257426,28.71287129,0,0,3.96039604,0,3.96039604,3.96039604,25.74257426,NA,NA,0,NA,2.97029703,0,0,41.58415842,3.96039604,NA,0,0.99009901,0,0,0,0,0,3.81,18.62666667,12.7,3.81,12.7,18.62666667,55.88,"ME","MO","ME",NA,NA,NA,"NS","ME","ME","NS","SM","MO","ME","ME","ME","SM","MO","SM","SM","SM","SM","MO","SM",2.88888889,5,2.28571429,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,"042XB019NM",NA
113448,"20193551201516B1","2019","BLM_AIM",2019-06-07,"042XB023NM",NA,32.70168,-107.5046217,NA,NA,NA,NA,27.72277228,52.47524752,0,0.99009901,51.48514851,0.99009901,51.48514851,51.48514851,0,NA,NA,0,NA,17.82178218,0,0,1.98019802,17.82178218,NA,0,0,0,0,0,0,0,NA,26.24666667,26.24666667,NA,26.24666667,26.24666667,38.1,"SM","SM","SM",NA,NA,NA,"NS","SM","MO","NS","SM","SM","MO","SM","SM","SM","SM","SM","SM","SM","SM","MO","NS",4.55555556,6,3.83333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",NA,NA,NA,NA,"042XB023NM",NA
113449,"20193551201516B2","2019","BLM_AIM",2019-06-07,"042XB023NM",NA,32.7031033,-107.5010233,NA,NA,NA,NA,50.4950495,35.64356436,0,0,35.64356436,0,35.64356436,35.64356436,0,NA,NA,0,NA,5.94059406,0,0,7.92079208,5.94059406,NA,0,0,0,0,0,0,0,NA,24.7952381,24.7952381,NA,24.7952381,24.7952381,NA,"SM","MO","SM",NA,NA,NA,"NS","MO","MO","NS","SM","SM","MO","MO","MO","SM","SM","NS","SM","SM","SM","SM","SM",4.55555556,6,3.83333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",NA,NA,NA,NA,"042XB023NM",NA
113450,"20193523201213B1","2019","BLM_AIM",2019-06-05,"042XB010NM",NA,31.5842067,-108.23305,NA,NA,NA,NA,16.83168317,15.84158416,0,0,0,0,0,0,15.84158416,NA,NA,0,NA,2.97029703,0,0,62.37623762,4.95049505,NA,0,1.98019802,0,0,0,0,0,NA,NA,NA,NA,NA,NA,85.51333333,"MO","EX","ME",NA,NA,NA,"NS","ME","EX","SM","SM","ME","ME","ME","ME","SM","MO","SM","SM","SM","SM","SM","SM",3.55555556,6,3.25,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB010NM",NA
113455,"20193523201213B2","2019","BLM_AIM",2019-06-05,"042XB023NM",NA,31.5869333,-108.2265233,NA,NA,NA,NA,55.44554455,28.71287129,0,0,0,0,0,0,28.71287129,NA,NA,0,NA,6.93069307,0,3.96039604,2.97029703,8.91089109,NA,0,1.98019802,0,0,0,0,0,5.08,5.08,5.08,5.08,5.08,NA,85.95894737,"ME","ME","ME",NA,NA,NA,"NS","ME","ME","SM","ME","EX","ME","ME","ME","MO","MO","MO","ME","MO","ME","ME","MO",4.66666667,5.66666667,4.16666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB023NM",NA
113458,"20193551201607B1","2019","BLM_AIM",2019-05-31,"042XB014NM",NA,33.0985983,-107.1161717,NA,NA,NA,NA,47.52475248,39.6039604,0,2.97029703,35.64356436,1.98019802,37.62376238,35.64356436,0,NA,NA,0,NA,12.87128713,0,0,0,12.87128713,NA,0,0,0,0,0,0,0,NA,23.9776,23.9776,NA,23.9776,23.9776,58.42,"SM","MO","SM",NA,NA,NA,"NS","MO","MO","NS","SM","SM","SM","SM","MO","SM","SM","NS","SM","SM","SM","MO","SM",4.22222222,5.66666667,3.5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB014NM",NA
113459,"20193551201607B2","2019","BLM_AIM",2019-05-31,"042XB014NM",NA,33.101655,-107.120095,NA,NA,NA,NA,38.61386139,50.4950495,0,1.98019802,45.54455446,1.98019802,47.52475248,45.54455446,0.99009901,NA,NA,0,NA,9.9009901,0,0,0,10.89108911,NA,0,0.99009901,0,4.46666667,2.43333333,9,2.1,2.54,18.95230769,18.34444444,2.54,18.34444444,18.95230769,69.215,"SM","SM","SM",NA,NA,NA,"NS","SM","MO","SM","SM","SM","SM","SM","SM","SM","NS","MO","SM","SM","SM","MO","NS",4.33333333,5.5,3.4,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB014NM",NA
113464,"20193515200107B1","2019","BLM_AIM",2019-06-20,"042XC004NM",NA,32.1326133,-103.8988433,NA,NA,NA,NA,47.05882353,33.33333333,0,15.68627451,0,15.68627451,15.68627451,0,0,NA,NA,0,NA,19.60784314,0,0,0,19.60784314,NA,0,0,9.63333333,28.23333333,0,40.5,2.63333333,13.335,NA,13.335,13.335,13.335,NA,18.796,"ME","ME","ME",NA,NA,NA,"SM","ME","ME","MO","ME","EX","MO","MO","ME","SM","SM","ME","ME","MO","MO","ME","ME",1,NA,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XC004NM",NA
113465,"20193525201717B1","2019","BLM_AIM",2019-06-20,"042XC005NM",NA,32.5592333,-103.657365,NA,NA,NA,NA,28.71287129,47.52475248,0,2.97029703,17.82178218,2.97029703,20.79207921,17.82178218,34.65346535,NA,NA,0,NA,22.77227723,0,0,0,23.76237624,NA,0,0.99009901,15.26666667,8.43333333,0.46666667,29.73333333,5.56666667,20.32,56.30333333,41.91,24.55333333,50.4825,66.04,37.592,"ME","ME","ME",NA,NA,NA,"SM","ME","ME","SM","ME","ME","SM","MO","ME","SM","SM","ME","ME","MO","MO","ME","ME",1,1,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"GREAT PLAINS","SOUTH CENTRAL SEMI-ARID PRAIRIES","High Plains","Shinnery Sands","NM","Permanent Wetlands",NA,NA,NA,NA,"042XC005NM",NA
113466,"20193525201717B2","2019","BLM_AIM",2019-06-20,"042XC003NM",NA,32.56236,-103.6562283,NA,NA,NA,NA,10.89108911,64.35643564,0,7.92079208,31.68316832,0.99009901,32.67326733,31.68316832,36.63366337,NA,NA,0,NA,22.77227723,0,0,0,24.75247525,NA,0,1.98019802,10.06666667,0,0.83333333,15.26666667,4.36666667,12.7,51.054,42.20307692,27.94,48.95272727,51.054,32.80833333,"ME","ME","ME",NA,NA,NA,"SM","ME","ME","SM","ME","ME","MO","MO","ME","SM","SM","MO","ME","MO","MO","ME","ME",1,1,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"GREAT PLAINS","SOUTH CENTRAL SEMI-ARID PRAIRIES","High Plains","Shinnery Sands","NM","Permanent Wetlands",NA,NA,NA,NA,"042XC003NM",NA
113467,"20193515200118B2","2019","BLM_AIM",2019-06-19,"042XC006NM",NA,32.01002,-104.1971133,NA,NA,NA,NA,36.63366337,55.44554455,0,0.99009901,53.46534653,0.99009901,54.45544554,53.46534653,1.98019802,NA,NA,0,NA,7.92079208,0,0,0,7.92079208,NA,0,0,0,46.36666667,0,48.03333333,1.66666667,NA,42.98461538,42.98461538,NA,42.98461538,42.98461538,NA,"SM","MO","MO",NA,NA,NA,"SM","ME","ME","MO","MO","MO","SM","NS","ME","MO","SM","ME","MO","MO","MO","ME","NS",3.66666667,5,3.28571429,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XC006NM",NA
113468,"20193515200118B3","2019","BLM_AIM",2019-06-19,"042XC006NM",NA,32.0128133,-104.2020217,NA,NA,NA,NA,78.21782178,5.94059406,0,2.97029703,0,0,0,0,0.99009901,NA,NA,0,NA,11.88118812,0,0,0.99009901,14.85148515,NA,0,2.97029703,3.86666667,39.66666667,0,43.53333333,0,9.10166667,NA,9.10166667,10.16,10.16,NA,60.452,"ME","EX","ME",NA,NA,NA,"ME","ME","ME","SM","ME","ME","SM","MO","ME","SM","ME","ME","ME","ME","SM","ME","ME",6,6,6,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XC006NM",NA
113469,"20193513201405B1","2019","BLM_AIM",2019-05-29,"042XB012NM",NA,31.9312533,-106.9519167,NA,NA,NA,NA,87.12871287,2.97029703,0,0,0.99009901,0,0.99009901,0.99009901,1.98019802,NA,NA,0,NA,0,0,0,6.93069307,2.97029703,NA,0,2.97029703,0,0,0,0,0,15.24,17.78,16.08666667,15.24,16.08666667,17.78,43.18,"EX","EX","EX",NA,NA,NA,"NS","EX","EX","ME","EX","ME","EX","EX","EX","EX","MO","EX","EX","EX","EX","EX","ME",2.33333333,NA,2.33333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB012NM",NA
113470,"20193513201405B2","2019","BLM_AIM",2019-05-29,"042XB012NM",NA,31.93364,-106.9558717,NA,NA,NA,NA,75.24752475,16.83168317,0,0,3.96039604,0,3.96039604,3.96039604,16.83168317,NA,NA,0,NA,1.98019802,0,0,4.95049505,2.97029703,NA,0,0.99009901,0,0,0,0,0,17.145,30.48,21.59,17.145,21.59,30.48,73.66,"EX","EX","EX",NA,NA,NA,"NS","EX","EX","SM","ME","ME","EX","ME","ME","ME","SM","ME","ME","ME","ME","ME","ME",1.11111111,1,1.125,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB012NM",NA
113471,"20193513201306B1","2019","BLM_AIM",2019-05-29,"042XB010NM",NA,32.1846067,-106.9952067,NA,NA,NA,NA,56.43564356,31.68316832,0,5.94059406,3.96039604,5.94059406,8.91089109,3.96039604,24.75247525,NA,NA,0,NA,7.92079208,1.98019802,0,0,9.9009901,NA,0,1.98019802,0,0,0,0,0,28.194,15.24,27.01636364,28.194,27.01636364,15.24,73.29714286,"EX","ME","ME",NA,NA,NA,"NS","ME","EX","SM","ME","ME","ME","ME","ME","MO","MO","MO","ME","MO","ME","MO","ME",2.11111111,3,2,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB010NM",NA
113472,"20193513201306B2","2019","BLM_AIM",2019-05-29,"042XB010NM",NA,32.18728,-106.9915133,NA,NA,NA,NA,64.35643564,24.75247525,0,1.98019802,0,1.98019802,1.98019802,0,23.76237624,NA,NA,0,NA,5.94059406,0,0,4.95049505,5.94059406,NA,0,0,0,0,0,0,0,19.19111111,21.59,19.62727273,19.19111111,19.62727273,21.59,72.98266667,"EX","ME","ME",NA,NA,NA,"NS","ME","EX","MO","ME","ME","EX","EX","EX","ME","MO","ME","ME","ME","ME","ME","ME",2.11111111,3,2,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"042XB010NM",NA
113477,"20193529200308B1","2019","BLM_AIM",2019-05-22,"042XB012NM",NA,31.85765,-107.9751483,NA,NA,NA,NA,51.48514851,14.85148515,0,8.91089109,1.98019802,8.91089109,10.89108911,1.98019802,3.96039604,NA,NA,0,NA,3.96039604,0,0,27.72277228,5.94059406,NA,0,1.98019802,0,0,0,0,0,9.5552381,26.24666667,11.64166667,9.5552381,11.64166667,26.24666667,33.655,"MO","MO","SM",NA,NA,NA,"NS","SM","MO","NS","SM","NS","MO","SM","SM","SM","NS","SM","SM","SM","SM","SM","SM",1.11111111,2,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,"042XB012NM",NA
113478,"20193529200308B2","2019","BLM_AIM",2019-05-22,"042XB027NM",NA,31.85994,-107.9702483,NA,NA,NA,NA,11.88118812,42.57425743,0,0,29.7029703,0,29.7029703,29.7029703,15.84158416,NA,NA,0,NA,0,0,0,45.54455446,0,NA,0,0,0,0,0,0,0,2.54,33.95578947,32.385,2.54,32.385,33.95578947,77.61111111,"SM","MO","NS",NA,NA,NA,"NS","NS","NS","MO","SM","NS","SM","SM","SM","SM","NS","SM","SM","SM","SM","MO","SM",1.22222222,2,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,"042XB027NM",NA
113479,"20193535201013B3","2019","BLM_AIM",2019-06-14,"042XC030NM",NA,32.14198,-105.748495,NA,NA,NA,NA,27.72277228,50.4950495,0,0,50.4950495,0,50.4950495,50.4950495,0,NA,NA,0,NA,21.78217822,0,0,0,21.78217822,NA,0,0,4.63333333,4.6,4.26666667,24.16666667,10.66666667,NA,13.80434783,13.80434783,NA,13.80434783,13.80434783,NA,"MO","MO","MO",NA,NA,NA,"NS","MO","MO","NS","MO","SM","SM","NS","MO","NS","NS","SM","NS","NS","SM","MO","NS",5.22222222,6,4.83333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",NA,NA,NA,NA,"042XC030NM",NA
113480,"20193535200719B1","2019","BLM_AIM",2019-06-14,"042XB011NM",NA,32.6675333,-106.0783683,NA,NA,NA,NA,63.36633663,30.69306931,0,3.96039604,0,1.98019802,1.98019802,0,17.82178218,NA,NA,0,NA,3.96039604,0,0,0,5.94059406,NA,0,1.98019802,17.66666667,51.2,0,73,4.13333333,16.93333333,NA,16.93333333,16.51,16.51,NA,63.07666667,"ME","ME","ME",NA,NA,NA,"NS","ME","ME","NS","MO","EX","SM","MO","MO","SM","MO","MO","MO","MO","MO","MO","EX",3.44444444,NA,3.44444444,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Closed Shrublands",NA,NA,NA,NA,"042XB011NM",NA
113481,"20193535201016B2","2019","BLM_AIM",2019-06-13,"042XB010NM",NA,32.30777,-105.6541067,NA,NA,NA,NA,40.59405941,43.56435644,0,0,43.56435644,0,43.56435644,43.56435644,0,NA,NA,0,NA,15.84158416,0,0,0,15.84158416,NA,0,0,12.6,8.13333333,6.33333333,42.8,15.73333333,NA,15.24,15.24,NA,15.24,15.24,NA,"MO","MO","MO",NA,NA,NA,"NS","MO","MO","NS","NS","MO","SM","SM","SM","NS","SM","NS","NS","NS","SM","NS","NS",5,5,5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",NA,NA,NA,NA,"042XB010NM",NA
