"SpeciesCode","ScientificName","CommonName","Family","SortSeq","synonymOf","GrowthHabitCode","Duration","Stabilizing","DateModified","DateFound","PlotFirstFound","PotentialGenus","PotenialSpecies","PotentialSubspecies","Comments","PhotosTaken","PhotoNumbers","SpecimenCollected","IdentifiedTo","FinalCode","ChangedInDIMA","petalsNumber","petalsColor","petalsSize","sepalsNumber","sepalsColor","sepalsSize","stamensNumber","stamensColor","stamensSize","glumesPresent","ligulesPresent","Noxious","SG_Group","DBKey","DateLoadedInDb","created_user","created_date","last_edited_user","last_edited_date","GlobalID","GrowthHabit","GrowthHabitSub"
"TR00","Tree Dead Beyond Recognition","Tree Dead Beyond Recognition",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{80C9CC7B-C4B2-4603-892F-0AB4D8CAE7DB}",NA,NA
"TR1601","Tree","Tree",NA,99,NA,"1","Perennial",1,2019-04-24 06:54:13,2019-04-23 18:00:00,"1904240853192608","juniperus",NA,NA,"scaley with spike tips",0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{7494A30D-1446-4BF5-9A9A-4FE3D913A647}",NA,NA
"TR1602","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F7C95425-D7A9-490C-A3D6-1380C274AA3E}",NA,NA
"TR1603","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E30CB275-2770-4CF8-A272-90EDE368EAD3}",NA,NA
"TR1604","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{DE20FFFB-F0A3-4E78-987E-A00586D01BEA}",NA,NA
"TR1605","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A88CE740-002C-4D5F-9722-E8CB8DFB2E41}",NA,NA
"TR1606","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{664A6F75-58FF-40FF-9171-A0D9024EB51E}",NA,NA
"TR1607","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{76B9412E-F6CE-48D8-A8D3-138FDD66DA29}",NA,NA
"TR1608","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E5A2B0B2-1877-40C2-BCCC-05CC56EDEDD4}",NA,NA
"TR1609","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{19EDC432-13BC-4338-81FD-214B845296DE}",NA,NA
"TR1610","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{7E0BE7F1-FE0D-442A-8AB2-3CA66AA7AF78}",NA,NA
"TR1611","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{456113E8-631D-4C37-8EF6-B867C56DF4B5}",NA,NA
"TR1612","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{98BF0A0C-6017-46C2-B076-2E6DA0D3BCC0}",NA,NA
"TR1613","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{9C16A9D8-C34D-4755-8734-9C493A3B262C}",NA,NA
"TR1614","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D4D5A442-BDB1-4EF7-A93C-7C6303D31ECF}",NA,NA
"TR1615","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F574633D-EC9E-4E29-8E27-71BE6FB9406E}",NA,NA
"TR1616","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{CCFED81E-8231-4E26-85CB-B935814DF1AF}",NA,NA
"TR1617","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{7B54FD54-31FB-4034-849E-DFB786DB1623}",NA,NA
"TR1618","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{17C240AC-A8CD-456E-992A-C8B187D69D34}",NA,NA
"TR1619","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{70344C49-2D76-41F1-AEDC-3BD667A91AB1}",NA,NA
"TR1620","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6E02B828-6C9A-48B7-8B37-22547A1FC85A}",NA,NA
"TR1621","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{B2A4D2EC-690E-4E30-87B8-FA591B1DAA60}",NA,NA
"TR1622","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{DD6C3B3D-A0E7-43B0-BA4C-8149957E3A1D}",NA,NA
"TR1623","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8CBC993C-6757-4DF0-A678-E431EF4604BD}",NA,NA
"TR1624","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{21473E4B-9637-4312-9D7D-9F019D7ADD4A}",NA,NA
"TR1625","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8F84E81F-90F7-4F6E-BED5-1A9F8705C092}",NA,NA
"TR1626","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{713A2A2D-8256-4261-AC52-6CDDC9F4F944}",NA,NA
"TR1627","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{5201E9D9-4168-4100-B98C-AF8BE8E5C30F}",NA,NA
"TR1628","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{21AFD350-6152-420A-A9A4-305766FB7F92}",NA,NA
"TR1629","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{39ABE1A6-2F43-4D4E-B606-B00775154C76}",NA,NA
"TR1630","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6B540F9B-A321-4BFD-98B4-5A3E57BA06C5}",NA,NA
"TR1631","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8C61BC47-F55D-4BE8-A60F-30F600240E1E}",NA,NA
"TR1632","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{50A93B38-8D99-4998-9740-E7A209048DF7}",NA,NA
"TR1633","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{BCE4E043-B668-47B5-8550-A1506FA2B8F9}",NA,NA
"TR1634","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A75AD24D-776D-49EA-8741-4E34AA9657FC}",NA,NA
"TR1635","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{18A77F5E-0D86-46D8-BC58-CB2E81A918DF}",NA,NA
"TR1636","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{21737910-A517-40B7-86A2-7AE00AE36E1E}",NA,NA
"TR1637","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{CC03CED2-1316-4700-80EF-7F544A01A82E}",NA,NA
"TR1638","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{B1223C30-0B65-4D35-9260-A8F80751D013}",NA,NA
"TR1639","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8614FBD2-C58C-412B-A77D-BCA97D721835}",NA,NA
"TR1640","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2B4C4039-3ED1-407D-AD28-6B3E4795FC3D}",NA,NA
"TR1641","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{317E2B32-3B2E-43BC-ADE1-ED21460EB935}",NA,NA
"TR1642","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A1DA2632-5B8C-4AA9-AAE8-D9C9285B16BC}",NA,NA
"TR1643","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{05794B3C-CFC5-4DD7-AA9C-8034236B18F9}",NA,NA
"TR1644","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{11E917E7-45C5-4767-8404-E7983D53ED3E}",NA,NA
"TR1645","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{7998B156-1579-49C0-A9BA-C4B4BC4FB89F}",NA,NA
"TR1646","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{717101A2-66E6-4DF0-ABED-B034BF2787A2}",NA,NA
"TR1647","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{BE22F524-32E9-4672-A0C3-B664C030FFD1}",NA,NA
"TR1648","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A18C7094-66E2-44C7-BDAA-B6F4F0E7EB93}",NA,NA
"TR1649","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{3E691590-30B9-4B06-B3E9-345DBA2B4C82}",NA,NA
"TR1650","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C8FBC007-B225-4DD0-BAC6-D11AE4C413AC}",NA,NA
"TR1651","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{93FD1C19-CD40-4468-BAB7-6F7F8236A48B}",NA,NA
"TR1652","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C19DBB10-161F-42D0-A461-E43C0C9E3E79}",NA,NA
"TR1653","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{1FA44419-5214-4442-A529-5CF576CD2F3E}",NA,NA
"TR1654","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6182576E-FD23-45F3-8225-137D3CC0587D}",NA,NA
"TR1655","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6DECAC37-FF12-4672-B039-ADCD207DEDE5}",NA,NA
"TR1656","Tree","Tree",NA,99,NA,"1","Perennial",1,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E5C5F7F1-B887-4455-B8F6-12B73C9A4E92}",NA,NA
